Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
30-JUN-2026|MYRX|EQUITY|86703220792|0|9797746586|4381435900|87580981|660001654|25854101793|5804016810|2383399730|65934100|19180396779|68214614333|23887400|1022618900|306000800|5531435036|123823298|3289427010|3383430019|0|4335606596|18016229059
30-JUN-2026|MYRXP|EQUITY|1120995000|0|0|1860000|0|0|939673279|0|1445000|0|172969221|1115947500|0|0|0|0|4741000|0|250000|0|0|4991000
30-JUN-2026|MYTX|EQUITY|7747281949|41|0|7224748516|0|9194500|410044179|0|13003|0|0|7644000198|0|0|0|51334600|3465900|0|900|0|0|54801400
30-JUN-2026|NAIK|EQUITY|3329422047|81|0|1822517300|0|0|1490106347|0|100|0|0|3312623747|0|0|0|7621300|7557700|0|1619300|0|0|16798300
30-JUN-2026|NANO|EQUITY|4285440269|21|0|2331042287|0|0|1780350752|0|1798350|300|40000|4113231689|0|0|0|165150700|6766680|0|291200|0|0|172208580
30-JUN-2026|NASA|EQUITY|11004929322|29|311322093|7787913057|288676|0|1294728622|1445264150|164880801|40479|0|11004437878|0|22|0|5042|424884|0|61400|0|96|491444
30-JUN-2026|NASI|EQUITY|807400000|102|0|21120700|0|0|191119200|0|0|0|0|212239900|0|0|0|400|27758700|0|1000|0|0|27760100
30-JUN-2026|NATO|EQUITY|8001111504|540|156081050|4736871638|0|0|26306204|374416000|0|0|0|5293674892|0|2656593012|0|19070400|22500|0|5700|0|31745000|2707436612
30-JUN-2026|NAYZ|EQUITY|2550011472|56|0|1497702994|0|0|979141778|0|0|0|0|2476844772|0|26638800|0|9356500|2932100|32999300|1240000|0|0|73166700
30-JUN-2026|NCKL|EQUITY|63098600000|780|287907100|2599303000|28617300|0|2097573400|191881661|2940189|5504800|329000|5214056450|164171700|461904245|107074481|2361009186|5527500|793399339|95594879|0|4034420220|8023101550
30-JUN-2026|NELY|EQUITY|2350000000|194|0|1978956500|0|0|172087900|0|0|54600|0|2151099000|0|188508800|0|589000|1476500|0|7689400|0|0|198263700
30-JUN-2026|NEST|EQUITY|4112500000|570|0|369982200|0|0|3269213600|0|0|0|0|3639195800|0|206625000|0|208414600|58252200|0|12400|0|0|473304200
30-JUN-2026|NETV|EQUITY|41360517722|50|0|6753155053|0|0|1241359353|0|50|100|0|7994514556|0|0|0|79121600|3437350|9300000|164257050|0|0|256116000
30-JUN-2026|NFCX|EQUITY|666667500|1680|2168300|516157280|0|0|96138600|4016600|4009300|0|0|622490080|0|3400000|0|40597020|9600|0|170800|0|0|44177420
30-JUN-2026|NICE|EQUITY|6082020000|250|0|5835933800|0|0|243127500|0|2000|0|0|6079063300|0|138100|0|632800|1206800|0|979000|0|0|2956700
30-JUN-2026|NICK|EQUITY|651150000|970|0|518904000|0|0|40012000|0|0|0|0|558916000|0|0|0|31508300|72000|0|60653700|0|0|92234000
30-JUN-2026|NICL|EQUITY|10635644907|472|0|226250300|0|0|2599086207|0|24557|2800|0|2825363864|0|515200|5132100|66104741|3584600|49195600|23085000|0|163802|147781043
30-JUN-2026|NIKL|EQUITY|2523350000|170|262182600|1451288|0|0|286640356|57714034|176|0|30000|608018454|0|1391081100|0|12099900|1642696|0|207600|0|3204100|1408235396
30-JUN-2026|NINE|EQUITY|2157000000|72|0|2100034|0|0|1371478435|0|0|200|902200|1374480869|0|773352631|0|37100|9129400|0|0|0|0|782519131
30-JUN-2026|NIPS|EQUITY|1635333332|0|126496689|579447579|0|0|253586570|576100|267318146|0|977611|1228402695|0|279888957|0|41504000|1178680|12683500|488000|0|4181500|339924637
30-JUN-2026|NIRO|EQUITY|22198871804|131|2217335600|17181493900|0|0|254576444|2277918600|152330412|0|0|22083654956|0|944400|0|15349780|6400|28455300|39615000|0|30845968|115216848
30-JUN-2026|NISP|EQUITY|22945296972|1175|40440200|1008609356|0|946436|1349881283|14768100|32804263|0|620000|2448069638|0|19695935724|22513594|42695417|8598886|444281117|21291682|0|22306729|20257623149
30-JUN-2026|NOBU|EQUITY|7478443899|418|0|3430730733|0|5632400|369822512|0|4423418|15|0|3810609078|2991377559|16504044|0|38519536|904600|0|545744602|0|41|3593050382
30-JUN-2026|NPGF|EQUITY|3240235840|55|0|2601860240|0|0|634607000|0|0|0|0|3236467240|0|0|0|3688300|80100|0|200|0|0|3768600
30-JUN-2026|NRCA|EQUITY|2496258344|402|0|1815682468|0|0|648178976|200000|330180|98500|0|2464490124|0|14000000|0|3813400|277800|0|4342000|0|20|22433220
30-JUN-2026|NSSS|EQUITY|23801568645|580|75480000|5773281900|0|0|7151151333|130745900|9897868615|0|0|23028527748|0|497522362|0|13599800|28149200|3278300|12598600|0|217892635|773040897
30-JUN-2026|NTBK|EQUITY|2700064877|51|0|1406295200|0|0|1269697327|0|50|0|100|2675992677|0|0|0|21265200|1974400|0|832600|0|0|24072200
30-JUN-2026|NUSA|EQUITY|7700000148|50|341806002|339913478|4967234|199698002|2169680047|767099603|551909323|210|2927061900|7302135799|0|0|0|4720700|1577149|0|1966500|0|0|8264349
30-JUN-2026|NZIA|EQUITY|2197540705|136|19791|273645222|112500|0|182033446|1475650|111|2433|0|457289153|0|0|0|4231000|11352|0|8200|0|1000|4251552
30-JUN-2026|OASA|EQUITY|6347220000|246|0|1630716711|0|0|4116098512|49259800|56974580|0|0|5853049603|0|80865100|0|100414797|978700|0|286040850|0|25870950|494170397
30-JUN-2026|OBAT|EQUITY|680376575|230|0|23644400|0|0|224775575|0|700000|0|2800|249122775|0|0|0|0|56200|0|1197600|0|0|1253800
30-JUN-2026|OBMD|EQUITY|805992931|154|0|66286100|0|0|328082731|0|100|0|500|394369431|0|0|0|100|7000|0|16400|0|0|23500
30-JUN-2026|OCAP|EQUITY|273200000|159|0|15940100|0|0|132025100|0|0|0|10000|147975200|0|0|0|0|200|0|122948000|0|0|122948200
30-JUN-2026|OILS|EQUITY|454056563|186|0|9670200|0|0|174341038|0|25|0|0|184011263|0|8900|0|1080800|43800|0|2123300|0|0|3256800
30-JUN-2026|OKAS|EQUITY|2373449165|97|0|995016246|0|0|494687127|0|710|0|0|1489704083|0|194996613|0|75323971|268020|0|2234800|0|3400290|276223694
30-JUN-2026|OLIV|EQUITY|1900073314|50|0|1297384012|0|0|444865202|0|0|0|0|1742249214|0|0|0|100|157824000|0|0|0|0|157824100
30-JUN-2026|OMED|EQUITY|27058850000|206|0|1296153400|0|0|418728600|12121200|480|0|0|1727003680|0|0|8668597|1389680200|177800|0|5061700|0|928258023|2331846320
30-JUN-2026|OMRE|EQUITY|2945211000|1015|0|1606794150|0|10000|5762286|0|500|0|0|1612566936|0|1321246472|0|1080695|0|0|6600|0|0|1322333767
30-JUN-2026|OPMS|EQUITY|1000000000|89|0|162940500|0|0|236056200|0|0|0|0|398996700|0|0|0|862600|140100|0|0|0|600|1003300
30-JUN-2026|PACK|EQUITY|32379253695|226|0|13744441402|0|0|13939554513|45500000|151495832|751080|18000|27881760827|0|2316200|0|3169852100|521788400|0|803536100|0|68|4497492868
30-JUN-2026|PADA|EQUITY|3150000000|91|0|1760461200|0|0|802166900|0|0|372200|562545000|3125545300|0|0|0|24262800|188900|0|3000|0|0|24454700
30-JUN-2026|PADI|EQUITY|11307246524|60|796564|739309499|81|0|9909510235|426353324|52957349|27530020|13376989|11169834061|0|6893260|0|54308100|8919843|0|10158680|0|7880|80287763
30-JUN-2026|PAFI|EQUITY|1611067000|0|0|5128500|0|0|306000|0|1000|0|0|5435500|0|98589490|0|0|0|0|0|0|0|98589490
30-JUN-2026|PALM|EQUITY|15732874458|290|0|9424332431|0|0|5137512371|0|25|0|0|14561844827|0|18629700|0|4523993|1113986638|0|3889300|0|30000000|1171029631
30-JUN-2026|PAMG|EQUITY|3125000000|50|0|50465200|0|0|2972930900|0|0|0|0|3023396100|0|0|0|400|1167500|0|436000|0|0|1603900
30-JUN-2026|PANI|EQUITY|18189502198|5775|9398493|304376828|1953683|0|550336341|19260290|5672010|50840|0|891048485|3537583|1253312312|120140|428278922|487537|20912201|183112518|0|236284841|2126046054
30-JUN-2026|PANR|EQUITY|1387500000|414|0|927439532|0|0|449476672|0|1100103|0|0|1378016307|0|0|0|3075793|426400|0|200|0|5981300|9483693
30-JUN-2026|PANS|EQUITY|720000000|1585|0|236633050|0|51200000|236002466|15474560|8573124|0|0|547883200|0|296200|0|1169100|282200|9991600|2733600|0|44100|14516800
30-JUN-2026|PART|EQUITY|2818606211|102|0|200985800|0|0|556212111|0|5467600|0|0|762665511|0|0|0|15777900|145000|0|17800|0|0|15940700
30-JUN-2026|PBID|EQUITY|7500000000|466|0|5604691200|0|0|1884967200|0|0|400|0|7489658800|0|1009348|928000|3799752|169600|95600|4082900|256000|0|10341200
30-JUN-2026|PBRX|EQUITY|21482028246|24|103911|7923135726|59500|0|7509574811|18909067|24477519|11333|8|15476271875|0|3866456000|0|1311223964|527360617|283646100|337600|0|90|5989024371
30-JUN-2026|PBSA|EQUITY|3000000000|750|0|2573133900|429600|0|194265600|0|1735800|0|0|2769564900|0|6600100|0|140179700|49600|0|83605700|0|0|230435100
30-JUN-2026|PCAR|EQUITY|1166666700|37|305535018|156371801|9556424|0|506721209|183133540|4013214|64330|57|1165395593|0|0|0|932200|327107|0|11800|0|0|1271107
30-JUN-2026|PDES|EQUITY|715000000|452|0|647980200|0|0|67009200|0|0|0|0|714989400|0|0|0|100|10500|0|0|0|0|10600
30-JUN-2026|PDPP|EQUITY|3061341438|276|0|76257868|0|0|2739761422|0|225|310|0|2816019825|0|0|0|389597|244931991|0|25|0|0|245321613
30-JUN-2026|PEGE|EQUITY|2833417056|141|0|343521800|0|0|1282547206|1079400|0|0|0|1627148406|0|1202432200|0|2735000|400000|0|0|0|701400|1206268600
30-JUN-2026|PEHA|EQUITY|840000000|232|0|476905560|0|0|339583240|0|0|100|371100|816860000|0|0|0|915200|108000|0|288900|0|0|1312100
30-JUN-2026|PEVE|EQUITY|1765625000|312|0|916387500|0|0|93147300|25562500|0|0|449500|1035546800|0|0|0|1550200|28000|0|16000000|0|0|17578200
30-JUN-2026|PGAS|EQUITY|24241508196|1365|1644625400|103963300|99420000|2500000|1888461566|655044115|448268209|18045600|91100|4860419290|104430548|584394667|933836894|444931951|36010300|2197020604|126495750|126270790|1018527146|5571918650
30-JUN-2026|PGEO|EQUITY|41899535623|900|154473400|2182542300|113344000|0|1324142847|322636713|2132602|14023200|330000|4113625062|3724482|6225827400|8994|206955565|7572400|96044519|74552141|0|125083060|6739768561
30-JUN-2026|PGJO|EQUITY|795859095|760|0|660294150|0|0|134168505|0|40|0|0|794462695|0|0|0|1103200|170200|0|123000|0|0|1396400
30-JUN-2026|PGLI|EQUITY|488000000|184|0|248208813|0|0|234917587|0|2099500|0|0|485225900|0|158700|0|400|0|0|2615000|0|0|2774100
30-JUN-2026|PGUN|EQUITY|5737848882|6950|0|1268896650|0|0|71605850|0|0|0|0|1340502500|0|0|0|13600|46400|0|0|0|0|60000
30-JUN-2026|PICO|EQUITY|568375000|115|0|393213503|0|0|161379375|0|5519000|0|6000|560117878|0|227000|0|800|1061022|879500|37300|0|0|2205622
30-JUN-2026|PIPA|EQUITY|3426097190|96|0|1720714100|150000|0|1688205540|0|50|0|0|3409069690|0|0|0|1227000|1720500|0|14080000|0|0|17027500
30-JUN-2026|PJAA|EQUITY|1599999998|440|0|6246318|0|0|122047125|5112585|59738|175|59|133466000|0|2104000|0|14155800|24900|0|8363500|0|1885800|26534000
30-JUN-2026|PJHB|EQUITY|1920316548|153|0|149800|0|0|473802298|0|50|100|0|473952248|0|0|0|3274100|3090200|0|0|0|0|6364300
30-JUN-2026|PKPK|EQUITY|1200000000|3080|0|929890018|0|0|260744282|0|500|0|0|1190634800|0|278300|0|1999200|75100|1500000|5512600|0|0|9365200
30-JUN-2026|PLAN|EQUITY|896709596|34|0|3088900|0|0|264382596|0|0|200500|0|267671996|0|0|0|3900100|119500|0|18000|0|0|4037600
30-JUN-2026|PLAS|EQUITY|1184200000|50|51830215|97265120|0|13923300|203965133|129486169|31400838|0|35062335|562933110|0|0|0|161300140|7250|10000000|56343600|0|6093000|233743990
30-JUN-2026|PLIN|EQUITY|3550000000|2510|35073700|3456581400|0|54900|28969795|0|3483505|0|0|3524163300|0|1500|0|992100|15800|341300|3275800|0|698200|5324700
30-JUN-2026|PMJS|EQUITY|13755600000|104|286114000|588440000|0|0|349544700|0|0|0|0|1224098700|0|4676904000|0|7396900|213000|0|5400|0|0|4684519300
30-JUN-2026|PMMP|EQUITY|2588300000|50|0|1111087464|0|0|1473572736|0|900|0|0|2584661100|0|898800|0|2633200|106900|0|0|0|0|3638900
30-JUN-2026|PMUI|EQUITY|5800000000|82|0|148659300|0|0|942029715|0|61765185|100|0|1152454300|0|0|0|2516500|5028200|0|1000|0|0|7545700
30-JUN-2026|PNBN|EQUITY|24087645998|885|99093808|1054032514|132292701|15843134|1367226435|215214767|242207202|363148|500074|3126773783|1|9372080122|30826373|208053559|19803939|209210758|12048192|0|204316517|10056339461
30-JUN-2026|PNBS|EQUITY|38813641319|50|31091100|48409900|4515200|5882980781|2763573623|74|33760123|501585|216700|8765049086|0|0|0|6938177271|948800|0|2121700|0|0|6941247771
30-JUN-2026|PNGO|EQUITY|781250000|3390|0|0|0|0|13399300|0|0|0|0|13399300|0|767664900|0|12900|172900|0|0|0|0|767850700
30-JUN-2026|PNIN|EQUITY|4068323920|720|0|97016740|245077142|0|907712758|0|41103443|36960|0|1290947043|0|2000100|5703582|47831780|19205170|23259015|53342755|17999900|253597267|422939569
30-JUN-2026|PNLF|EQUITY|32022073293|216|323262900|5342991512|80636464|0|6236777319|891231857|611051127|12270264|55800|13498277243|0|62132738|137670960|283764720|25448966|698564167|57458979|0|454505040|1719545570
30-JUN-2026|PNSE|EQUITY|797813496|510|0|645808400|0|89990|143313866|0|46841|0|0|789259097|0|0|0|15600|322115|0|5148688|0|0|5486403
30-JUN-2026|POLA|EQUITY|3351075600|52|257113382|2651538534|59|0|364490616|48563787|103|97049|3324500|3325128030|0|0|0|25847500|100069|0|0|0|0|25947569
30-JUN-2026|POLI|EQUITY|2010526400|680|0|693212900|0|0|1149379000|0|0|0|0|1842591900|0|0|0|166934500|0|0|0|0|0|166934500
30-JUN-2026|POLL|EQUITY|8318823600|112|0|6916170100|0|0|59101300|0|679|0|0|6975272079|0|59|0|1268535830|31100|44400|3940090|0|42|1272551521
30-JUN-2026|POLU|EQUITY|750000000|11700|0|684542600|0|0|1315300|0|0|0|0|685857900|0|0|0|64102100|0|0|0|0|0|64102100
30-JUN-2026|POLY|EQUITY|2313113365|32|18|71936070|23010200|0|614381191|0|109142|100000|193000|709729621|0|1497693966|0|26175352|6887850|0|2940514|0|680374|1534378056
30-JUN-2026|POOL|EQUITY|2341366264|50|289746943|260138940|12072290|0|880349952|73430362|90247167|1035284|638569024|2245589962|126800|20095679|264200|4023500|318279|43103400|0|0|5546900|73478758
30-JUN-2026|PORT|EQUITY|2813941985|805|0|833686873|0|0|8170400|0|120000|0|0|841977273|0|1829484412|0|2159600|13500|0|140307200|0|0|1971964712
30-JUN-2026|POSA|EQUITY|8388870206|50|109824293|3055227134|1662647|162972687|798056916|535999629|997651900|100000|82601200|5744096406|0|650000|0|500000|4753800|0|0|0|0|5903800
30-JUN-2026|POWR|EQUITY|16087156000|705|16410600|14129639420|1647700|0|954603716|63825526|6472582|43315267|0|15215914811|0|6803100|23652111|139503117|57073220|555166606|84287199|0|4755836|871241189
30-JUN-2026|PPGL|EQUITY|771178020|167|0|443200|0|0|185128420|0|0|0|0|185571620|0|0|0|400|149500|0|0|0|0|149900
30-JUN-2026|PPRE|EQUITY|10224271000|94|275425600|43987909|11059951|23600000|1291989350|41344912|6741996|156259911|491284659|2341694288|0|143400|0|7476300|768912|0|1138100|0|0|9526712
30-JUN-2026|PPRI|EQUITY|1075027288|134|0|1020000|0|0|1072853948|0|327800|40|0|1074201788|0|0|0|731700|93600|0|200|0|0|825500
30-JUN-2026|PPRO|EQUITY|61675671883|16|8209329769|161113065|267256729|0|11856744236|137710293|671101057|87768809|52044824|21443068782|0|92|0|110943645|14960883|0|3411348|0|13|129315981
30-JUN-2026|PRAS|EQUITY|701043478|0|0|842000|0|0|33540800|0|51600|0|0|34434400|0|0|0|100|75700|0|100|0|0|75900
30-JUN-2026|PRAY|EQUITY|13959422300|655|0|2423572176|0|0|209131500|0|0|0|0|2632703676|0|4180272224|0|659038933|192200|0|0|0|0|4839503357
30-JUN-2026|PRDA|EQUITY|937500000|2400|8131801|57136900|17900|0|51300725|67465700|76981|0|190000|184320007|0|86982000|723400|44524300|250300|39684480|12282553|6208260|24700|190679993
30-JUN-2026|PRIM|EQUITY|3393434905|89|62061|19313135|0|0|1123805972|23442593|19801|80|0|1166643642|0|0|0|34332000|179063|0|200200|0|0|34711263
30-JUN-2026|PSAB|EQUITY|26460000000|386|7773600|52419800|1608800|0|25088995156|14201200|1713|0|140000|25165140269|0|1244547|5281000|754871552|444308094|86079300|567500|0|2507738|1294859731
30-JUN-2026|PSAT|EQUITY|1482353000|775|0|131734900|0|0|90318100|0|15000|0|0|222068000|0|0|0|149200|135800|0|0|0|0|285000
30-JUN-2026|PSDN|EQUITY|1440000000|96|0|10221600|0|15000|164653818|0|922447|0|0|175812865|0|48100|0|1218600|340000|0|273600|0|0|1880300
30-JUN-2026|PSGO|EQUITY|18850000000|194|0|384695600|0|0|729188200|0|0|0|0|1113883800|0|100000000|0|951519033|500000500|0|184596667|0|0|1736116200
30-JUN-2026|PSKT|EQUITY|10351231636|170|0|6337740548|0|0|3915209338|69444500|1325000|0|0|10323719386|0|400000|0|6472100|105900|3500000|8350250|0|0|18828250
30-JUN-2026|PSSI|EQUITY|5417063153|292|0|3022865500|0|0|106707654|823500|332|0|0|3130396986|0|2269294799|2259566|2358306|571200|2308395|5769664|0|4104237|2286666167
30-JUN-2026|PTBA|EQUITY|11520659250|2290|498375400|225431509|104747300|6000000|1360659907|217389513|44845518|5995400|382800|2463827347|9564500|52055055|120627182|192996436|6589900|742104203|38226398|20717500|239208229|1422089403
30-JUN-2026|PTDU|EQUITY|1500000000|70|0|475200010|0|0|399070309|0|0|2600|0|874272919|0|181|0|318800|408100|0|0|0|0|727081
30-JUN-2026|PTIS|EQUITY|550165300|276|12675100|6445000|0|0|26025500|0|0|0|0|45145600|0|1099500|0|549700|25028500|0|23176700|0|5000000|54854400
30-JUN-2026|PTMP|EQUITY|3169200000|51|0|154515400|0|0|688100000|0|0|0|0|842615400|0|0|0|16762500|420600|0|11277500|0|0|28460600
30-JUN-2026|PTMR|EQUITY|1907000000|374|0|247960200|0|0|186189900|0|100|0|0|434150200|0|0|0|411500|338300|0|100000|0|0|849800
30-JUN-2026|PTPP|EQUITY|6199897354|174|396992377|270630936|52389854|3500000|2082646275|7590864|100471922|11407675|2312192|2927942095|0|13309621|585900|32199564|5107731|41990894|11833574|0|4980139|110007423
30-JUN-2026|PTPS|EQUITY|2167514856|117|0|1530900|0|0|434235156|0|0|100|0|435766156|0|0|0|5720400|538400|0|0|0|7989900|14248700
30-JUN-2026|PTPW|EQUITY|878187500|1350|0|172125700|0|0|3501800|0|0|0|0|175627500|0|0|0|9400|600|0|0|0|0|10000
30-JUN-2026|PTRA|EQUITY|294443500|0|20|15877735|93175|0|83762913|0|676971|0|1382150|101792964|0|2622680|0|403350|349208|0|50100|0|0|3425338
30-JUN-2026|PTRO|EQUITY|10086050000|3710|5271100|7889949270|4927300|210000|1152449520|65068905|21297146|242600|75000|9139490841|5715165|273526100|22468457|198519016|10769000|86512248|226772068|91700|31635405|856009159
30-JUN-2026|PTSN|EQUITY|5314344000|234|0|2000|0|0|3956865774|0|19500|0|0|3956887274|0|1323846300|275800|7958700|15379126|0|6996800|0|3000000|1357456726
30-JUN-2026|PTSP|EQUITY|220808000|855|634200|81693066|0|0|3904500|0|0|0|0|86231766|0|22020000|0|102840034|5000|0|42600|0|9449200|134356834
30-JUN-2026|PUDP|EQUITY|659120000|274|432394|304396958|0|1882|341955304|0|3654|0|0|646790192|0|0|0|1002600|40230|0|4070504|0|2996040|8109374
30-JUN-2026|PURA|EQUITY|6301930902|29|0|2683261180|0|0|3215691056|0|1900|10066|0|5898964202|0|0|0|396408200|3448500|0|3110000|0|0|402966700
30-JUN-2026|PURE|EQUITY|1375181505|51|485600|376931830|650000|0|830505948|0|149302527|401500|3747800|1362025205|0|0|0|30000|803500|0|390600|0|0|1224100
30-JUN-2026|PURI|EQUITY|1000000000|131|0|463200|0|0|140040500|0|100|0|0|140503800|0|0|0|623800|58636600|0|235800|0|0|59496200
30-JUN-2026|PWON|EQUITY|48159602400|240|562780599|33253559728|155202772|335600|3379385141|1007678025|16685180|43016200|1213100|38419856345|32201700|1076218661|389964761|1106315699|11578900|5641201351|108291540|0|1227763179|9593535791
30-JUN-2026|PYFA|EQUITY|11236749483|174|666012000|206796373|16838600|0|2341399220|138151000|235625139|0|50000|3604872332|0|7233925368|0|387645071|6371800|0|3874400|0|0|7631816639
30-JUN-2026|PZZA|EQUITY|3021875000|182|760600|2000068250|0|0|293744900|0|1766919|1274000|340700|2297955369|0|211607400|0|335346808|15372200|4952300|146440442|0|10200481|723919631
30-JUN-2026|RAAM|EQUITY|6813620000|210|0|683057700|0|0|5176546682|500000|21361918|0|0|5881466300|0|402723000|0|306863400|9581900|48103300|158382100|0|6500000|932153700
30-JUN-2026|RAFI|EQUITY|3128140475|36|0|1203751400|0|0|1912185024|0|51|0|0|3115936475|0|0|0|12100100|103900|0|0|0|0|12204000
30-JUN-2026|RAJA|EQUITY|4227082500|3600|15919900|2182182304|14795200|0|1841549096|49626838|5975418|382200|130000|4110560956|657800|4872000|6198624|14389200|979500|21527071|5899138|0|61997711|116521044
30-JUN-2026|RALS|EQUITY|7096000000|364|5597400|1335023040|5064700|1965820|1148139366|6916000|742815|32263125|0|2535712266|1130247|25967083|21020422|25956836|690100|85940131|20653074|1834653|152036448|335228994
30-JUN-2026|RANC|EQUITY|1564487500|525|0|1497428625|0|0|66496275|0|500|0|0|1563925400|0|104800|0|327200|500|0|129600|0|0|562100
30-JUN-2026|RATU|EQUITY|2715053800|4620|3357800|2167785700|5291900|0|344553800|25642960|7941377|731600|0|2555305137|437300|61321393|7756036|27847154|3045200|10532520|35965353|0|12743707|159648663
30-JUN-2026|RBMS|EQUITY|2656212826|56|124348341|171580047|446200|0|2212716204|141984745|38244|65075|0|2651178856|0|0|0|2321000|882470|0|236000|0|0|3439470
30-JUN-2026|RCCC|EQUITY|787500000|80|0|613624050|0|0|172754565|0|85|75|0|786378775|0|0|0|428805|692420|0|0|0|0|1121225
30-JUN-2026|RDTX|EQUITY|268800000|14400|17900|464612|0|3044|267889642|0|1250|0|0|268376448|0|0|0|100|1000|129100|600|0|0|130800
30-JUN-2026|REAL|EQUITY|6633610151|50|0|1053166400|0|0|2382045851|0|21223900|30500|0|3456466651|0|1849900|0|52943100|878900|0|21991600|0|0|77663500
30-JUN-2026|RELF|EQUITY|5727832195|34|0|4331366800|0|0|1385937395|0|0|0|25100|5717329295|0|0|0|6223800|4279100|0|0|0|0|10502900
30-JUN-2026|RELI|EQUITY|1800000000|492|15271000|1642069045|0|0|70452855|0|72195600|0|0|1799988500|0|0|0|100|0|0|11400|0|0|11500
30-JUN-2026|RGAS|EQUITY|1459234110|181|0|298790500|0|0|314303990|0|20|0|0|613094510|0|0|0|1025800|1194500|0|169300|0|0|2389600
30-JUN-2026|RICY|EQUITY|641717510|75|0|125500|0|0|247149660|0|50|0|0|247275210|0|0|0|19642100|30564600|0|1100000|0|0|51306700
30-JUN-2026|RIGS|EQUITY|609130000|690|0|492159430|0|0|81831950|0|2555000|0|0|576546380|0|20000|0|8904700|372100|0|21008400|0|170|30305370
30-JUN-2026|RIMO|EQUITY|45080600000|50|5581538371|5840682399|46161932|310645604|5388117835|8558208270|1429416227|6549252|8493651771|35654971661|2228700|2632625361|23294100|4947904639|10135812|562527300|9449000|0|235702041|8423866953
30-JUN-2026|RISE|EQUITY|16198599990|860|0|3135583768|0|0|150952440|0|26500728|0|2345000|3315381936|0|31|0|1614853|30252|270708|382650092|0|43718|384609654
30-JUN-2026|RLCO|EQUITY|3125000000|3100|33000|2589889400|0|0|198959400|0|187538800|100|0|2976420700|0|11452000|0|11790300|590900|0|0|0|124746100|148579300
30-JUN-2026|RMKE|EQUITY|4375000000|2080|514000|3636071600|134500|0|190609500|25169900|39408811|10000|245000|3892163311|0|316700|0|30770108|665600|300000|477124|0|157|32529689
30-JUN-2026|RMKO|EQUITY|1250000000|248|0|188041000|0|0|358759300|0|0|0|0|546800300|0|0|0|14645300|220300|0|834100|0|0|15699700
30-JUN-2026|ROCK|EQUITY|1435185100|1565|0|535074400|0|0|777411998|0|0|0|0|1312486398|0|0|0|122698700|0|0|0|0|0|122698700
30-JUN-2026|RODA|EQUITY|13592128209|50|75705309|14964385|4800000|0|12514968703|10679489|9307500|252014|78|12630677478|0|678901100|0|148295100|134201631|0|52900|0|0|961450731
30-JUN-2026|RONY|EQUITY|1250000000|1060|0|27365500|0|0|221757700|0|0|0|0|249123200|0|1000001600|0|14700|42800|0|817700|0|0|1000876800
30-JUN-2026|ROTI|EQUITY|6186488888|610|825500|2160084500|0|0|153151307|634700|91272301|905000|125088|2406998396|0|3071742261|1157700|23497817|1770399|73895411|13124262|70000|68367865|3253625715
30-JUN-2026|RSCH|EQUITY|2650000000|262|0|136544700|0|0|363510500|0|17237000|0|0|517292200|0|0|0|3258000|36700|0|9413100|0|0|12707800
30-JUN-2026|RSGK|EQUITY|929675000|1005|0|880622094|0|0|32171546|0|14187960|0|0|926981600|0|0|0|2682600|10800|0|0|0|0|2693400
30-JUN-2026|RUIS|EQUITY|770000000|175|0|257400350|0|0|333882075|0|606300|0|0|591888725|0|0|2153000|2445060|396900|0|106465300|0|2499015|113959275
30-JUN-2026|RUNS|EQUITY|983557875|68|0|2688500|0|0|491057375|0|0|0|0|493745875|0|0|0|1345700|51800|0|400200|0|0|1797700
30-JUN-2026|RYAN|EQUITY|550060000|0|0|473884000|0|0|26100500|0|5872500|0|45000|505902000|0|0|0|0|0|0|43863000|0|0|43863000
30-JUN-2026|SAFE|EQUITY|821207512|326|0|524004940|0|127244|40492155|0|516057|0|0|565140396|0|9882|0|692270|94100|0|4741038|0|228549829|234087119
30-JUN-2026|SAGE|EQUITY|8033527260|20|0|17456700|0|0|1895373910|468034800|50|2600|0|2380868060|0|0|0|2274400|2084800|0|50000|0|0|4409200
30-JUN-2026|SAME|EQUITY|17164632545|354|2330500|15876090232|0|0|821426127|110768850|152648919|11054|0|16963275682|0|2892400|0|25215763|151225057|18125700|2642959|0|1254984|201356863
30-JUN-2026|SAMF|EQUITY|10250000000|270|0|1367338000|0|0|178807200|0|0|0|0|1546145200|0|2575400|0|1247400|32000|0|0|0|0|3854800
30-JUN-2026|SAPX|EQUITY|833333300|195|0|388000000|0|0|40242400|0|0|0|0|428242400|0|370833300|0|32929100|274000|0|1054500|0|0|405090900
30-JUN-2026|SATU|EQUITY|1375000000|276|0|9|0|0|772341591|0|0|0|0|772341600|0|610700|0|15573100|1000|0|5223600|0|0|21408400
30-JUN-2026|SBAT|EQUITY|4752982978|1|0|702552100|0|0|2838554898|0|110339|500|0|3541217837|0|55982200|0|100|2278420|0|0|0|0|58260720
30-JUN-2026|SBMA|EQUITY|929926282|103|0|7500|0|0|277090077|0|105|0|0|277097682|0|0|0|100|191800|0|2636700|0|0|2828600
